,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,all_reach_2006,all_reach_2007,all_reach_2008,all_reach_2009,all_reach_2010,all_reach_2011,all_reach_2012,all_reach_2013,all_reach_2014,all_reach_2015,all_reach_2016,t1_cc_reach_2006,t1_cc_reach_2007,t1_cc_reach_2008,t1_cc_reach_2009,t1_cc_reach_2010,t1_cc_reach_2011,t1_cc_reach_2012,t1_cc_reach_2013,t1_cc_reach_2014,t1_cc_reach_2015,t1_cc_reach_2016
134,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
135,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
136,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
137,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
138,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
139,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
140,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
141,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
142,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
143,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
144,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
145,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
146,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
147,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
148,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
149,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
150,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
151,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
152,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
153,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
154,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
155,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
156,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
157,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
158,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
159,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
160,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
161,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
162,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
163,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
164,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
165,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
166,1131297654.0,1132335003.0,1241537112.0,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
167,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
168,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
169,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
170,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
171,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
172,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
173,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
174,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
175,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
176,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
177,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
178,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
179,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
180,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
181,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
182,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
183,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
184,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
185,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
186,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
187,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
188,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
189,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
190,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
191,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
192,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
193,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
194,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
195,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
196,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
197,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
198,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
199,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
200,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
201,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
202,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
203,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
204,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
205,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
206,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
207,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
208,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
209,,,,1416353293.0,1617043031.0,1909925187.0,1974506487.0,1960980004.0,1984652280.0,2140570963.0,2255011824.0,2027907540,1651461574,1800280074,1981103840,2169297027,2391707876,2501323665,2612374822,2659905752,2713901174,2806943549,2001539438,1649229444,1763615104,1978613970,2166731285,2389168186,2492871347,2610053236,2602916230,2710220575,2801407768
