,Africa/2006,Africa/2007,Africa/2008,Africa/2009,Africa/2010,Africa/2011,Africa/2012,Africa/2013,Africa/2014,Africa/2015,Africa/2016,Asia Pacific/2006,Asia Pacific/2007,Asia Pacific/2008,Asia Pacific/2009,Asia Pacific/2010,Asia Pacific/2011,Asia Pacific/2012,Asia Pacific/2013,Asia Pacific/2014,Asia Pacific/2015,Asia Pacific/2016,Australia/2006,Australia/2007,Australia/2008,Australia/2009,Australia/2010,Australia/2011,Australia/2012,Australia/2013,Australia/2014,Australia/2015,Australia/2016,Europe/2006,Europe/2007,Europe/2008,Europe/2009,Europe/2010,Europe/2011,Europe/2012,Europe/2013,Europe/2014,Europe/2015,Europe/2016,Middle East/2006,Middle East/2007,Middle East/2008,Middle East/2009,Middle East/2010,Middle East/2011,Middle East/2012,Middle East/2013,Middle East/2014,Middle East/2015,Middle East/2016,North America/2006,North America/2007,North America/2008,North America/2009,North America/2010,North America/2011,North America/2012,North America/2013,North America/2014,North America/2015,North America/2016,South America/2006,South America/2007,South America/2008,South America/2009,South America/2010,South America/2011,South America/2012,South America/2013,South America/2014,South America/2015,South America/2016
694,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4958278.0,4243088.0,25844.0,16892.0,12022.0,2046.0,0.0,4090,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,116712.0,51928.0,33528.0,4090.0,2032.0,?,?,?,?,?,?,?,?,?,?,?
695,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,8954.0,8184.0,12508.0,84424.0,2046.0,229398,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,944060.0,0.0,98552.0,186844.0,0.0,?,?,?,?,?,?,?,?,?,?,?
696,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4094.0,4094.0,14330.0,43476.0,13302.0,4342.0,51638.0,166896,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,254.0,2775798.0,1016.0,94150.0,131324.0,?,?,?,?,?,?,?,?,?,?,?
697,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13306.0,13306.0,2046.0,178856.0,6138.0,0.0,6634.0,565980,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,11256.0,254.0,198348.0,2046.0,4090.0,?,?,?,?,?,?,?,?,?,?,?
698,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,227804.0,235746.0,4094.0,4094.0,114682.0,15090.0,1022.0,31920,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3068.0,16376.0,508.0,11256.0,1529910.0,?,?,?,?,?,?,?,?,?,?,?
699,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,63970.0,75998.0,4092.0,8188.0,2046.0,8952.0,9204.0,29940,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8952.0,220368.0,2546.0,72910.0,67314.0,?,?,?,?,?,?,?,?,?,?,?
700,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6204056.0,6204566.0,61914.0,2300.0,0.0,510.0,34002.0,16834,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,762.0,12954.0,49400.0,46318.0,7152.0,?,?,?,?,?,?,?,?,?,?,?
701,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,0.0,12284.0,65532.0,510.0,510.0,2294.0,132592,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,23784.0,98430.0,65788.0,16528.0,91608.0,?,?,?,?,?,?,?,?,?,?,?
702,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2228672.0,2241720.0,254.0,14330.0,35828.0,2046.0,0.0,1532,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,114936.0,254.0,4094.0,265194.0,33764.0,?,?,?,?,?,?,?,?,?,?,?
703,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,28936076.0,28950090.0,83960.0,7236056.0,0.0,3068.0,63478.0,529376,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4084.0,65788.0,1106830.0,8940.0,140396.0,?,?,?,?,?,?,?,?,?,?,?
704,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1104410.0,1274942.0,25076.0,10480.0,72948.0,6138.0,24570.0,510,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,163558.0,19936.0,16274.0,2794.0,8934.0,?,?,?,?,?,?,?,?,?,?,?
705,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,16380.0,16380.0,2298.0,13974166.0,82424.0,49120.0,2040.0,26342,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,113350.0,8176.0,90862.0,254.0,254.0,?,?,?,?,?,?,?,?,?,?,?
706,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,29426.0,30448.0,114682.0,781428.0,8686.0,4602.0,34042.0,4090,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1016.0,8190.0,2046.0,0.0,94688.0,?,?,?,?,?,?,?,?,?,?,?
707,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,77266.0,80082.0,16382.0,762.0,17394.0,4854.0,13306.0,16382,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,178600.0,0.0,58998.0,1020.0,24244.0,?,?,?,?,?,?,?,?,?,?,?
708,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6648.0,10742.0,8188.0,0.0,994496.0,2046.0,14570.0,254,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2038.0,17134.0,6397848.0,131284.0,1270.0,?,?,?,?,?,?,?,?,?,?,?
709,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1288880.0,1286840.0,397810.0,32758.0,0.0,13042.0,2554.0,3068,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,93224.0,210844.0,7402.0,7158.0,5870.0,?,?,?,?,?,?,?,?,?,?,?
710,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2288870.0,2286824.0,24572.0,23784.0,5116.0,510.0,16380.0,45230,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,41460.0,28386.0,8188.0,1488778.0,11460.0,?,?,?,?,?,?,?,?,?,?,?
711,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1417450.0,1417450.0,32758.0,510.0,60130.0,14818.0,0.0,3068,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,53492.0,191408.0,38898.0,764.0,1022.0,?,?,?,?,?,?,?,?,?,?,?
712,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,10222.0,9968.0,9912930.0,146082.0,2046.0,2046.0,2046.0,12788,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14478.0,47080.0,762.0,96344.0,?,?,?,?,?,?,?,?,?,?,?
713,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8190.0,8190.0,84216.0,506326.0,1272.0,2964110.0,254.0,6884,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,764.0,0.0,62178.0,201706.0,?,?,?,?,?,?,?,?,?,?,?
714,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1586952.0,1484312.0,5368.0,10232.0,2036.0,2046.0,3068.0,18426,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,473280.0,2298.0,264002.0,0.0,?,?,?,?,?,?,?,?,?,?,?
715,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1530.0,7656.0,14330.0,45754.0,47346.0,994620.0,2046.0,510,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,37614.0,23382.0,1784.0,254.0,?,?,?,?,?,?,?,?,?,?,?
716,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1195108.0,874588.0,3506164.0,1530.0,17650.0,14562.0,1524.0,7652,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,709846.0,35056.0,2810.0,254.0,?,?,?,?,?,?,?,?,?,?,?
717,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,42714.0,46806.0,70898.0,74484.0,27364.0,2300.0,3068.0,4064,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,480200.0,3322.0,762.0,4346.0,?,?,?,?,?,?,?,?,?,?,?
718,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,221902.0,224462.0,98296.0,1147080.0,50158.0,79858.0,1425626.0,254,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,24572.0,2552.0,75502.0,19604.0,?,?,?,?,?,?,?,?,?,?,?
719,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14836.0,12280.0,75722.0,271078.0,254.0,49022.0,254.0,3578,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,65534.0,2300.0,2046.0,1786.0,?,?,?,?,?,?,?,?,?,?,?
720,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1683440.0,1683440.0,80830.0,6858.0,127936.0,4092.0,10484.0,9204,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9881372.0,25584.0,98530.0,5878.0,?,?,?,?,?,?,?,?,?,?,?
721,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,538274.0,512686.0,762.0,3086.0,17607272.0,30658.0,0.0,6140,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1276.0,2556.0,145536.0,0.0,?,?,?,?,?,?,?,?,?,?,?
722,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,254.0,254.0,11762.0,8625786.0,301366.0,23012.0,2046.0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2038.0,487388.0,104358.0,0.0,?,?,?,?,?,?,?,?,?,?,?
723,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,54748.0,53976.0,12284.0,0.0,32766.0,2046.0,7410.0,5114,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,179758.0,4348.0,21752.0,254.0,?,?,?,?,?,?,?,?,?,?,?
724,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,73716.0,73716.0,10738.0,0.0,22248.0,2046.0,33788.0,3058,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,49900.0,27632.0,80062.0,90604.0,?,?,?,?,?,?,?,?,?,?,?
725,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3342580.0,3343090.0,30692.0,678055.0,12284.0,2046.0,4094.0,2046,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,35054.0,16270.0,255872.0,2032.0,?,?,?,?,?,?,?,?,?,?,?
726,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,294380.0,298474.0,510.0,328924.0,7806.0,2810.0,8190.0,1022,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,20718.0,13548.0,3830.0,16636.0,?,?,?,?,?,?,?,?,?,?,?
727,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1640138.0,2688188.0,16376.0,3499891.0,10682.0,4086.0,374242.0,3302,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,65534.0,6140.0,444788.0,2046.0,?,?,?,?,?,?,?,?,?,?,?
728,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4094.0,4094.0,4094.0,1528.0,2046.0,2046.0,229622.0,764,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4348.0,18674.0,0.0,0.0,?,?,?,?,?,?,?,?,?,?,?
729,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,2300.0,1022.0,143598.0,3576.0,65770.0,436458.0,17912,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,762.0,148944.0,6380.0,93168.0,?,?,?,?,?,?,?,?,?,?,?
730,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9208.0,9462.0,44524.0,13300.0,254.0,254.0,2046.0,871834,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,17654.0,34026.0,2546.0,5108.0,?,?,?,?,?,?,?,?,?,?,?
731,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2810.0,2810.0,10746.0,112314.0,25588.0,508.0,2044.0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,10710.0,57588.0,508.0,10414.0,?,?,?,?,?,?,?,?,?,?,?
732,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,13048.0,13048.0,9464.0,2046.0,22000.0,916178.0,1591284.0,177136,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,156590.0,65780.0,0.0,6294.0,?,?,?,?,?,?,?,?,?,?,?
733,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4092.0,4854.0,8694.0,9460.0,8190.0,0.0,2554.0,324536,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6394.0,65996.0,4602.0,70122.0,?,?,?,?,?,?,?,?,?,?,?
734,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,762.0,762.0,19186.0,1530.0,10458.0,3826.0,77786.0,1526,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,242644.0,22178.0,26864.0,4598.0,?,?,?,?,?,?,?,?,?,?,?
735,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,49134.0,49134.0,28666.0,8698.0,28138.0,2046.0,7078494.0,83958,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5108.0,8680.0,30128.0,6394.0,?,?,?,?,?,?,?,?,?,?,?
736,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,762.0,762.0,1597396.0,2046.0,50416.0,0.0,4088.0,2294,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,77034.0,1530.0,3568.0,3066.0,?,?,?,?,?,?,?,?,?,?,?
737,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,404188.0,404188.0,534508.0,5368.0,1274.0,0.0,764.0,2808,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1532.0,3824.0,0.0,63104.0,?,?,?,?,?,?,?,?,?,?,?
738,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,164808.0,160720.0,4094.0,1022.0,2554.0,10236.0,2046.0,25066,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,762.0,237200.0,2046.0,373732.0,?,?,?,?,?,?,?,?,?,?,?
739,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8190.0,8190.0,942062.0,1022.0,66556.0,2808.0,0.0,254,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,297642.0,284358.0,12284.0,5624.0,?,?,?,?,?,?,?,?,?,?,?
740,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1263296.0,1534148.0,2046.0,44678.0,25576.0,34026.0,88496.0,508,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,37866.0,175078.0,18134.0,39646.0,?,?,?,?,?,?,?,?,?,?,?
741,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9198.0,10728.0,15606.0,1022.0,1530.0,0.0,38868.0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,17386.0,11498.0,97980.0,90330.0,?,?,?,?,?,?,?,?,?,?,?
742,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,140766.0,122832.0,361436.0,16634.0,191408.0,2300.0,6638.0,5112,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,82656.0,2044.0,18150.0,813190.0,?,?,?,?,?,?,?,?,?,?,?
743,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,36856.0,45046.0,8700.0,1532.0,2300.0,37370.0,0.0,5854,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1276.0,13534.0,10994.0,42224.0,?,?,?,?,?,?,?,?,?,?,?
744,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,959456.0,963804.0,0.0,4094.0,73724.0,10996.0,16382.0,10214,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,659924.0,0.0,69328.0,2038.0,?,?,?,?,?,?,?,?,?,?,?
745,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9974.0,10998.0,28140.0,18932.0,16376.0,30248.0,16628.0,764,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,254.0,8184.0,45926.0,94192.0,?,?,?,?,?,?,?,?,?,?,?
746,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4858.0,5112.0,80112.0,419242.0,8180.0,0.0,20476.0,508,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,176114.0,508.0,1022.0,254.0,?,?,?,?,?,?,?,?,?,?,?
747,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1022.0,5116.0,12284.0,32758.0,0.0,1022.0,510.0,11246,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,337736.0,2040.0,0.0,222352.0,?,?,?,?,?,?,?,?,?,?,?
748,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8190.0,8190.0,40428.0,8190.0,91126.0,99726.0,510.0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1264492.0,37356.0,57592.0,0.0,?,?,?,?,?,?,?,?,?,?,?
749,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6140.0,6140.0,8186.0,51128.0,28666.0,2046.0,2298.0,2046,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8188.0,2431558.0,3564.0,54806.0,?,?,?,?,?,?,?,?,?,?,?
750,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,39660.0,38892.0,5624.0,18934.0,844770.0,2300.0,2300.0,66540,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,965010.0,37870.0,0.0,8190.0,?,?,?,?,?,?,?,?,?,?,?
751,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,2046.0,1016.0,4602.0,267462.0,0.0,4600.0,6634,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,16376.0,254.0,2102660.0,0.0,?,?,?,?,?,?,?,?,?,?,?
752,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,254.0,4090.0,8186.0,1139580.0,11211150.0,31222.0,6138.0,2044,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,55270.0,1022.0,5114.0,5622.0,?,?,?,?,?,?,?,?,?,?,?
753,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,510.0,510.0,2046.0,2046.0,6124.0,49400.0,51160.0,10226,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2552.0,16880.0,2034.0,7402.0,?,?,?,?,?,?,?,?,?,?,?
754,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,508.0,1276.0,8190.0,20728.0,764.0,4094.0,254.0,22214,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,975082.0,6811472.0,59634.0,11774624.0,?,?,?,?,?,?,?,?,?,?,?
755,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,254.0,254.0,34028.0,21490.0,303338.0,2294.0,5108.0,36046,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,12284.0,56552.0,0.0,61916.0,?,?,?,?,?,?,?,?,?,?,?
756,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,131676.0,234306.0,10980.0,73978.0,254.0,19914.0,2300.0,2294,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1778.0,688324.0,1080848.0,4094.0,?,?,?,?,?,?,?,?,?,?,?
757,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,762.0,762.0,150686.0,1009788.0,254.0,6140.0,13042.0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,9702.0,83180.0,444648.0,14070.0,?,?,?,?,?,?,?,?,?,?,?
758,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4094.0,4094.0,26872.0,1016.0,0.0,1276.0,510.0,63478,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,65788.0,254.0,5364.0,8444.0,?,?,?,?,?,?,?,?,?,?,?
759,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,24568.0,32758.0,115436.0,216256.0,6392.0,1778.0,15838.0,24570,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2853508.0,0.0,164082.0,13294.0,?,?,?,?,?,?,?,?,?,?,?
760,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,14050.0,14814.0,26338.0,1276.0,9722.0,2046.0,2046.0,2040,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,254.0,1530.0,91086.0,1270.0,?,?,?,?,?,?,?,?,?,?,?
761,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1056750.0,1056750.0,6140.0,51116.0,8190.0,5096.0,510.0,185306,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2794.0,689290.0,59874.0,217398.0,?,?,?,?,?,?,?,?,?,?,?
762,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,10232.0,10232.0,5624.0,16622.0,3826.0,3578.0,2964110.0,80864,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,71378.0,8182.0,508.0,2017100.0,?,?,?,?,?,?,?,?,?,?,?
763,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.0,16382.0,9208.0,196312.0,78048.0,6140.0,3302.0,88706,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,208846.0,1018.0,49546.0,3816.0,?,?,?,?,?,?,?,?,?,?,?
